Handle,Name,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,PRECIO MAYORISTA (product.metafields.custom.precio_mayorista),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Direccionalidad del adaptador (product.metafields.shopify.adapter-directionality),Grupo de edad (product.metafields.shopify.age-group),Tipo de antena (product.metafields.shopify.antenna-type),Conectividad de audio (product.metafields.shopify.audio-connectivity),Canal de salida de audio (product.metafields.shopify.audio-output-channel),Uso del audio (product.metafields.shopify.audio-purpose),Tipo de conector del cable de audio/video (extremo A) (product.metafields.shopify.audio-video-cable-connector-type-end-a),Tipo de conector del cable de audio/video (extremo B) (product.metafields.shopify.audio-video-cable-connector-type-end-b),Tipo de espaldar (product.metafields.shopify.backrest-type),Color de la correa (product.metafields.shopify.band-color),Características de la batería (product.metafields.shopify.battery-features),Tamaño de la batería (product.metafields.shopify.battery-size),Tecnología de la batería (product.metafields.shopify.battery-technology),Tipo de batería (product.metafields.shopify.battery-type),Tipo de montaje de tablero (product.metafields.shopify.board-mounting-type),Tipo de casquillo de bombilla (product.metafields.shopify.bulb-cap-type),Acabado de la bombilla (product.metafields.shopify.bulb-finish),Forma de la bombilla (product.metafields.shopify.bulb-shape),Tamaño de la bombilla (product.metafields.shopify.bulb-size),Material de la carcasa del cable (product.metafields.shopify.cable-housing-material),Blindaje de los cables (product.metafields.shopify.cable-shielding),Estilo del cable (product.metafields.shopify.cable-style),Tecnología de pantalla de cámara (product.metafields.shopify.camera-display-technology),Características de la cámara (product.metafields.shopify.camera-features),Tipo de cámara HD (product.metafields.shopify.camera-hd-type),Tipo de montaje móvil (product.metafields.shopify.camera-mounting-type),Instalación de tarjeta/adaptador (product.metafields.shopify.card-adapter-installation),Tipo de carcasa (product.metafields.shopify.chassis-type),Tipo de mandril (product.metafields.shopify.chuck-type),Color (product.metafields.shopify.color-pattern),Tecnología de batería compatible (product.metafields.shopify.compatible-battery-technology),Formato de juego compatible (product.metafields.shopify.compatible-game-format),Resolución compatible (product.metafields.shopify.compatible-resolution),Tipo de salida de componente (product.metafields.shopify.component-output-type),Accesorios para computadora incluidos (product.metafields.shopify.computer-accessories-included),Método de conexión (product.metafields.shopify.connection-method),Tipo de conexión (product.metafields.shopify.connection-type),Tecnología de conectividad (product.metafields.shopify.connectivity-technology),Tipo de conector 1 (product.metafields.shopify.connector-1-type),Tipo de conector 2 (product.metafields.shopify.connector-2-type),Recubrimiento de contactos del conector (product.metafields.shopify.connector-contact-plating),Género del conector (product.metafields.shopify.connector-gender),Orientación del conector (product.metafields.shopify.connector-orientation),Interfaz del dispositivo (product.metafields.shopify.device-interface),Habilidades de destreza (product.metafields.shopify.dexterity-skills),Color del dial (product.metafields.shopify.dial-color),Diseño de letreros de exhibición (product.metafields.shopify.display-sign-design),Tecnología de pantalla (product.metafields.shopify.display-technology),Características del taladro (product.metafields.shopify.drill-features),Características de los auriculares (product.metafields.shopify.earphone-features),Clasificación ESRB (product.metafields.shopify.esrb-rating),Tipo de interfaz LAN Ethernet (product.metafields.shopify.ethernet-lan-interface-type),Tipo de pies (product.metafields.shopify.feet-type),Ajuste de enfoque (product.metafields.shopify.focus-adjustment),Diseño del marco (product.metafields.shopify.frame-design),Frecuencia o bandas de radio compatibles (product.metafields.shopify.frequency-radio-bands-supported),Material de muebles/componentes (product.metafields.shopify.furniture-fixture-material),Características del juego (product.metafields.shopify.game-features),Diseño de vaporizador de ropa (product.metafields.shopify.garment-steamer-design),Estilo de auriculares (product.metafields.shopify.headphone-style),Interfaz de host (product.metafields.shopify.host-interface),Estado del artículo (product.metafields.shopify.item-condition),Formato de teclado (product.metafields.shopify.keyboard-format),Diseño del teclado (product.metafields.shopify.keyboard-layout),Características especializadas del teclado (product.metafields.shopify.keyboard-specialized-features),Tipo de interruptor de teclado (product.metafields.shopify.keyboard-switch-type),Tipo de bloqueo de patas (product.metafields.shopify.leg-lock-type),Secciones de patas (product.metafields.shopify.leg-sections),Temperatura de la luz (product.metafields.shopify.light-temperature),Características de iluminación (product.metafields.shopify.lighting-features),Tipo de iluminación (product.metafields.shopify.lighting-type),Tipo de cerradura (product.metafields.shopify.lock-type),Tipo de fabricante (product.metafields.shopify.manufacturer-type),Material (product.metafields.shopify.material),Factor de forma del reproductor multimedia (product.metafields.shopify.media-player-form-factor),Tecnología de memoria (product.metafields.shopify.memory-technology),Diseño de micrófono (product.metafields.shopify.microphone-design),Tipo de micrófono (product.metafields.shopify.microphone-type),Material del montaje (product.metafields.shopify.mount-material),Características de montaje/soporte (product.metafields.shopify.mount-stand-features),Tipo de montura (product.metafields.shopify.mounting-type),Características de la alfombrilla de ratón (product.metafields.shopify.mouse-pad-features),Tecnología del ratón (product.metafields.shopify.mouse-technology),Características del ratón/bola de seguimiento (product.metafields.shopify.mouse-trackball-features),Calificación nacional/regional (product.metafields.shopify.national-regional-rating),Interfaz de cable de red (product.metafields.shopify.network-cable-interface),Protocolos de red compatibles (product.metafields.shopify.network-protocols-supported),Estándares de redes (product.metafields.shopify.networking-standards),Sistema operativo (product.metafields.shopify.operating-system),Zoom óptico (product.metafields.shopify.optical-zoom),Clasificación PEGI (product.metafields.shopify.pegi-rating),Tipo de enchufe (product.metafields.shopify.plug-type),Patrón polar (product.metafields.shopify.polar-pattern),Portabilidad (product.metafields.shopify.portability),Fuente de alimentación (product.metafields.shopify.power-source),Características del suministro de presentación (product.metafields.shopify.presentation-supply-features),Certificaciones y estándares del producto (product.metafields.shopify.product-certifications-standards),Grupo de edad recomendado (product.metafields.shopify.recommended-age-group),Código de región (product.metafields.shopify.region-code),Formatos de almacenamiento extraíbles compatibles (product.metafields.shopify.removable-storage-formats-supported),Estructura del asiento (product.metafields.shopify.seat-structure),Tipo de asiento (product.metafields.shopify.seat-type),Algoritmos de seguridad (product.metafields.shopify.security-algorithms),Tecnología de control SFX (product.metafields.shopify.sfx-control-technology),Forma (product.metafields.shopify.shape),Modos de disparo (product.metafields.shopify.shooting-modes),Características del reloj inteligente (product.metafields.shopify.smart-watch-features),Diseño de altavoces (product.metafields.shopify.speaker-design),Características del altavoz (product.metafields.shopify.speaker-features),Tecnología de altavoces (product.metafields.shopify.speaker-technology),Características del divisor/interruptor (product.metafields.shopify.splitter-switch-features),Interfaces de unidad de almacenamiento compatibles (product.metafields.shopify.storage-drive-interfaces-supported),Tipos de almacenamiento compatibles (product.metafields.shopify.storage-types-supported),Espacio adecuado (product.metafields.shopify.suitable-space),Diseño de cámara de vigilancia. (product.metafields.shopify.surveillance-camera-design),Tipo de montaje de cámara de vigilancia (product.metafields.shopify.surveillance-camera-mounting-type),Sexo objetivo (product.metafields.shopify.target-gender),Tema (product.metafields.shopify.theme),Material del juguete/juego (product.metafields.shopify.toy-game-material),Tipo de sintonizador (product.metafields.shopify.tuner-type),Tipo de conector USB (product.metafields.shopify.usb-connector-type),Estándar de USB (product.metafields.shopify.usb-standard),Códecs o formatos de video compatibles (product.metafields.shopify.video-codecs-formats-supported),Formato de videojuegos (product.metafields.shopify.video-game-format),Género de videojuegos (product.metafields.shopify.video-game-genre),Plataforma de videojuegos (product.metafields.shopify.video-game-platform),Subgénero de videojuegos (product.metafields.shopify.video-game-sub-genre),Resolución de video compatible (product.metafields.shopify.video-resolution-supported),Estilo de accesorio del reloj (product.metafields.shopify.watch-accessory-style),Pantalla de reloj (product.metafields.shopify.watch-display),Diseño de cámara web (product.metafields.shopify.webcam-design),Banda Wi-Fi (product.metafields.shopify.wi-fi-band),Estándar de Wi-Fi (product.metafields.shopify.wi-fi-standard),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
cooler-seisa-120mm-rgb-luz-multicolor,,,,,,,,,colour,,,,,,,,HW12J02,130.0,shopify,3,deny,manual,7000.00,,true,true,,,,,6290132574980,https://cdn.shopify.com/s/files/1/0796/0703/8180/files/WhatsAppImage2026-03-23at14.50.07_2.jpg?v=1774288465,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0796/0703/8180/files/WhatsAppImage2026-03-23at14.50.07.jpg?v=1774288464,g,,,
cooler-seisa-120mm-rgb-luz-multicolor,,,,,,,,,multicolor,,,,,,,,HW12J02,130.0,shopify,18,deny,manual,7000.00,,true,true,,,,,6290132574980,https://cdn.shopify.com/s/files/1/0796/0703/8180/files/WhatsAppImage2026-03-23at14.50.07_1.jpg?v=1774288464,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0796/0703/8180/files/WhatsAppImage2026-03-23at14.50.07_2.jpg?v=1774288465,g,,,
cooler-seisa-120mm-rgb-luz-multicolor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0796/0703/8180/files/WhatsAppImage2026-03-23at14.50.07.jpg?v=1774288464,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cooler-120mm-rgb-seisa-ventilador-pc-iluminacion-multicolor-copia,Cooler 120mm RGB SEISA – Ventilador PC Iluminación Multicolor (Copia),"<h2>Refrigeración eficiente con iluminación RGB</h2><p>El <strong>Cooler SEISA 12x12 RGB</strong> es un ventilador de 120mm diseñado para mantener tu PC a temperatura óptima mientras suma estilo con su iluminación multicolor sincronizable.</p><ul>
<li>Tamaño estándar 120mm (12x12 cm) – compatible con la mayoría de gabinetes ATX</li>
<li>Iluminación RGB multicolor con efecto visual llamativo</li>
<li>Bajo nivel de ruido para uso continuo</li>
<li>Fácil instalación con tornillos incluidos</li>
<li>Ideal para gabinetes con ventana lateral o builds con estética gaming</li>
</ul><p>Mejorá el flujo de aire de tu equipo sin sacrificar el diseño. Perfecto para armados gaming, workstations y upgrades de refrigeración.</p>",SEISA,Electronics > Electronics Accessories > Computer Components > Computer System Cooling Parts,Cooler / Ventilador,"120mm, cooler, gaming, mayorista, rgb, ventilador",true,Color,rainbow,product.metafields.shopify.color-pattern,,,,,,,HW-12J03,130.0,shopify,1,deny,manual,7250.00,,true,true,,,,,6290132574997,https://cdn.shopify.com/s/files/1/0796/0703/8180/files/WhatsAppImage2026-03-23at14.44.05_1.jpg?v=1774287973,1,"",false,Cooler 120mm RGB SEISA | Ventilador PC Multicolor,Cooler SEISA 12x12 RGB de 120mm con iluminación multicolor. Compatible con gabinetes ATX. Ideal para builds gaming y upgrades de refrigeración.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rainbow; colour; blanco; multicolor,,,,analogico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,plastico; metal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0796/0703/8180/files/WhatsAppImage2026-03-23at14.44.05_1.jpg?v=1774287973,g,,,active
cooler-120mm-rgb-seisa-ventilador-pc-iluminacion-multicolor-copia,,,,,,,,,colour,,,,,,,,HW-12J03,130.0,shopify,4,deny,manual,7250.00,,true,true,,,,,6290132574997,https://cdn.shopify.com/s/files/1/0796/0703/8180/files/WhatsAppImage2026-03-23at14.44.05.jpg?v=1774287973,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0796/0703/8180/files/WhatsAppImage2026-03-23at14.44.05.jpg?v=1774287973,g,,,
cooler-120mm-rgb-seisa-ventilador-pc-iluminacion-multicolor-copia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0796/0703/8180/files/WhatsAppImage2026-03-23at14.44.05_2.jpg?v=1774287973,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teclado-inalambrico-noga-dual,Teclado Inalámbrico Noga Dual,"<p>Teclado inalámbrico Noga Dual que soporta multitarea. Disponible en diferentes modelos y colores para adaptarse a tus necesidades.</p><ul>
<li>Conexión inalámbrica dual</li>
<li>Soporta multitarea</li>
<li>Disponible en versión estándar con teclas redondas y versión ergonómica con apoya muñecas</li>
</ul>",NOGA,Electronics > Electronics Accessories > Computer Components > Input Devices > Keyboards,"",mayorista,true,Color,rosa,product.metafields.shopify.color-pattern,,,,,,,,0.0,shopify,0,deny,manual,22120.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0796/0703/8180/files/nkb-q30.webp?v=1772886412,1,"",false,Teclado Inalámbrico Noga Dual - Multitarea,Teclado inalámbrico Noga Dual con soporte multitarea. Disponible en varios colores y modelo ergonómico con apoya muñecas.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rosa; blanco; marron; negro,,,,,,,bluetooth; inalambrico,,,,,,,,,,,,,,,,,,,,,,,,,,compacto,qwerty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recargable; funciona-con-baterias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0796/0703/8180/files/nkb-q30-angulo-02.webp?v=1772886412,kg,,,active
teclado-inalambrico-noga-dual,,,,,,,,,blanco,,,,,,,,,0.0,shopify,5,deny,manual,22120.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0796/0703/8180/files/nkb-q30-angulo-02.webp?v=1772886412,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0796/0703/8180/files/nkb-q30-angulo-03.webp?v=1772886412,kg,,,
teclado-inalambrico-noga-dual,,,,,,,,,marron,,,,,,,,,0.0,shopify,4,deny,manual,22120.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0796/0703/8180/files/nkb-q30-angulo-05.jog.webp?v=1772886412,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0796/0703/8180/files/nkb-q30-angulo-05.jog.webp?v=1772886412,kg,,,
teclado-inalambrico-noga-dual,,,,,,,,,negro,,,,,,,,,0.0,shopify,4,deny,manual,22120.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0796/0703/8180/files/nkb-q30-angulo-04.webp?v=1772886412,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0796/0703/8180/files/nkb-q30-angulo-04.webp?v=1772886412,kg,,,
teclado-inalambrico-noga-dual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0796/0703/8180/files/nkb-q30-angulo-03.webp?v=1772886412,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teclado-inalambrico-noga-dual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0796/0703/8180/files/ejemplo-750-x-750.webp?v=1772886412,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
memoria-micro-sd-sandisk-ultra-100mb-s-con-adaptador-sd,Memoria Micro SD SanDisk Ultra 100MB/s con Adaptador SD,"<p><strong>Memoria Micro SD SanDisk Ultra - Almacenamiento Confiable</strong></p><p>Expandí la capacidad de tu smartphone, tablet, cámara o consola con las memorias micro SD SanDisk Ultra. Velocidad de hasta 100MB/s e incluye adaptador SD.</p><ul>
<li>
<strong>Velocidad de hasta 100MB/s:</strong> Transferencias rápidas de fotos y videos</li>
<li>Incluye adaptador SD para mayor compatibilidad</li>
<li>Ideal para smartphones, tablets, cámaras y consolas</li>
<li>Clase 10 para grabación de video Full HD</li>
<li>Resistente al agua, temperatura, rayos X y golpes</li>
<li>Garantía SanDisk</li>
<li>Disponible en 2 capacidades: 32GB y 64GB</li>
<li>Marca: SanDisk</li>
</ul>",SANDISK,Electronics > Electronics Accessories > Memory > Flash Memory > Flash Memory Cards,Memoria Micro SD,"adaptador, almacenamiento, mayorista, memoria, microsd, sandisk",true,Capacidad,32gb,,,,,,,,SDSQUNR-032G-GN3MA,10.0,shopify,1,deny,manual,19140.00,,true,true,,,,,619659184377,https://cdn.shopify.com/s/files/1/0796/0703/8180/files/sandisk.webp?v=1772658595,1,"",false,Memoria Micro SD SanDisk Ultra 100MB/s 32GB 64GB | Parquelectro,"Memoria Micro SD SanDisk Ultra 100MB/s con adaptador SD. Disponible en 32GB y 64GB. Ideal para smartphones, cámaras y tablets.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gris; negro,,,,,,,,,,,,,,tarjeta-micro-sd; tarjeta-sd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,flash-nand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0796/0703/8180/files/sandisk.webp?v=1772658595,g,,,active
memoria-micro-sd-sandisk-ultra-100mb-s-con-adaptador-sd,,,,,,,,,64gb,,,,,,,,SDSQUNR-064G-GN3MA,10.0,shopify,2,deny,manual,30580.00,,true,true,,,,,619659185060,https://cdn.shopify.com/s/files/1/0796/0703/8180/files/155777-800-450.webp?v=1772658596,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0796/0703/8180/files/155777-800-450.webp?v=1772658596,g,,,
memoria-micro-sd-sandisk-ultra-100mb-s-con-adaptador-sd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0796/0703/8180/files/51Keukd-THL._AC_SL1080.jpg?v=1772658595,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mouse-usb-noga-ng-611-optico-basico,Mouse USB Noga NG-611 - Óptico Básico,"<p><strong>Mouse USB Noga NG-611 - Solución Económica y Confiable</strong></p><p>Mouse USB óptico Noga modelo NG-611, la opción perfecta para uso diario con el mejor precio. Ideal para oficinas, escuelas y uso doméstico.</p><ul>
<li>Sensor óptico preciso</li>
<li>Conexión USB plug and play</li>
<li>Diseño ergonómico básico</li>
<li>Compatible con Windows, Mac y Linux</li>
<li>Ideal para uso diario en oficina, escuela y hogar</li>
<li>Excelente precio accesible</li>
<li>Disponible en 4 colores: Rosa, Negro, Gris y Azul</li>
<li>Marca: Noga</li>
</ul>",NOGA,Electronics > Electronics Accessories > Computer Components > Input Devices > Mice & Trackballs,Mouse USB,"economico, mayorista, mouse, noga, oficina, optico, usb",true,Color,negro,product.metafields.shopify.color-pattern,,,,,,,NG-611,0.0,shopify,27,deny,manual,1932.00,,true,true,,,,,7798137385406,https://cdn.shopify.com/s/files/1/0796/0703/8180/files/ng-611u.webp?v=1772642165,1,"",false,Mouse USB Noga NG-611 Óptico Económico | Parquelectro,"Mouse USB Noga NG-611 óptico. Económico y confiable. Disponible en Rosa, Negro, Gris y Azul. Ideal para oficina y hogar.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,negro; rosa; gris; azul,,,,,,,usb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,optico,rueda-de-desplazamiento,,,,,,,,,,,usb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0796/0703/8180/files/ng-611u.webp?v=1772642165,kg,,1288.00,active
mouse-usb-noga-ng-611-optico-basico,,,,,,,,,rosa,,,,,,,,NG-611,0.0,shopify,12,deny,manual,1932.00,,true,true,,,,,7798137704436,https://cdn.shopify.com/s/files/1/0796/0703/8180/files/ng-611u-rs-full.webp?v=1772642165,2,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0796/0703/8180/files/ng-611u-rs-full.webp?v=1772642165,kg,,1288.00,
mouse-usb-noga-ng-611-optico-basico,,,,,,,,,gris,,,,,,,,NG-611,0.0,shopify,10,deny,manual,1932.00,,true,true,,,,,7798137700339,https://cdn.shopify.com/s/files/1/0796/0703/8180/files/ng-611u1.webp?v=1772642165,3,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0796/0703/8180/files/ng-611u1.webp?v=1772642165,kg,,1288.00,
mouse-usb-noga-ng-611-optico-basico,,,,,,,,,azul,,,,,,,,NG-611,0.0,shopify,11,deny,manual,1932.00,,true,true,,,,,7798137697615,https://cdn.shopify.com/s/files/1/0796/0703/8180/files/mouse-optico-noga-ng-611u-azul.jpg?v=1772642165,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0796/0703/8180/files/mouse-optico-noga-ng-611u-azul.jpg?v=1772642165,kg,,1288.00,
cable-de-red-seisa-categoria-6-ethernet-gigabit,Cable de Red Seisa Categoría 6 - Ethernet Gigabit,"<p><strong>Cable de Red Seisa Categoría 6 - Velocidad Gigabit Ethernet</strong></p>
<p>Conectá tus dispositivos con la velocidad y confiabilidad de Categoría 6. Los cables Seisa Cat6 ofrecen rendimiento superior para redes de alta velocidad.</p>
<ul>
<li>
<strong>Categoría 6 certificada:</strong> Soporta velocidades de hasta 1 Gbps</li>
<li>Mayor ancho de banda que Cat5E</li>
<li>Ideal para redes Gigabit Ethernet</li>
<li>Conectores RJ45 de calidad premium</li>
<li>Blindaje mejorado para reducir interferencias</li>
<li>Perfecto para gaming, streaming 4K y transferencias rápidas</li>
<li>Compatible con Cat5, Cat5E y Cat6</li>
<li>Disponible en 3 longitudes: 3m, 5m y 15m</li>
<li>Marca: Seisa</li>
</ul>",SEISA,Electronics > Electronics Accessories > Cables > Network Cables > Ethernet Cables,Cable de Red,"cable, cat6, ethernet, mayorista, seisa",true,Longitud,2 mts,,,,,,,,XJL-2M,80.0,shopify,0,deny,manual,1958.00,,true,true,,,,,6290132560327,https://cdn.shopify.com/s/files/1/0796/0703/8180/files/redseisacat6.webp?v=1772641246,1,"",false,Cable de Red Seisa Cat6 Gigabit Ethernet 3m 5m 15m | Parquelectro,"Cable de red Seisa Categoría 6 Gigabit Ethernet. Velocidad 1 Gbps. Disponible en 3m, 5m y 15m. Calidad premium para redes rápidas.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lamina-ftp,,,,,,,,,amarillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,rj-45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0796/0703/8180/files/redseisacat6.webp?v=1772641246,g,,,active
cable-de-red-seisa-categoria-6-ethernet-gigabit,,,,,,,,,3 mts,,,,,,,,XJL-3M,90.0,shopify,4,deny,manual,2828.00,,true,true,,,,,6290132560334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0796/0703/8180/files/redseisacat6.webp?v=1772641246,g,,,
